site_id,lat,lon,is_existing,community_id,distance_to_nearest_existing_km,node_weight
OCM_318923,30.227187,-97.705911,True,0,0.0,
OCM_318924,30.2272,-97.75565,True,0,0.0,
OCM_318925,30.227377,-97.888485,True,0,0.0,
OCM_318926,30.227456,-97.726096,True,0,0.0,
OCM_318931,30.231128,-97.889867,True,0,0.0,
OCM_318935,30.231758,-97.729473,True,0,0.0,
OCM_318937,30.232256,-97.798438,True,0,0.0,
OCM_318942,30.235116,-97.917332,True,0,0.0,
OCM_318943,30.235372,-97.741448,True,0,0.0,
OCM_318945,30.236473,-97.782607,True,0,0.0,
OCM_318956,30.240527,-97.730373,True,0,0.0,
OCM_318957,30.241021,-97.720766,True,0,0.0,
OCM_318961,30.241623,-97.840922,True,0,0.0,
OCM_318964,30.241898,-97.841274,True,0,0.0,
OCM_318965,30.241913,-97.720142,True,0,0.0,
OCM_318967,30.242182,-97.721027,True,0,0.0,
OCM_318979,30.246007,-97.804622,True,0,0.0,
OCM_318982,30.246834,-97.846018,True,0,0.0,
OCM_318994,30.2488,-97.734625,True,0,0.0,
OCM_318999,30.250494,-97.859294,True,0,0.0,
OCM_319012,30.254524,-97.69309,True,0,0.0,
OCM_319017,30.2558811,-97.7628877,True,0,0.0,
OCM_319020,30.256224,-97.73954,True,0,0.0,
OCM_319023,30.256761,-97.738302,True,0,0.0,
OCM_319024,30.256815,-97.748988,True,0,0.0,
OCM_319028,30.2573,-97.739315,True,0,0.0,
OCM_319029,30.257408,-97.760062,True,0,0.0,
OCM_319033,30.25856069729713,-97.73788869380951,True,0,0.0,
OCM_319040,30.25904519386215,-97.74902388453484,True,0,0.0,
OCM_319043,30.259201,-97.751695,True,0,0.0,
OCM_319052,30.260205,-97.737929,True,0,0.0,
OCM_319064,30.261633,-97.723906,True,0,0.0,
OCM_319070,30.263259,-97.729353,True,0,0.0,
OCM_319075,30.263529,-97.742431,True,0,0.0,
OCM_319080,30.26396,-97.744801,True,0,0.0,
OCM_319081,30.2639761724265,-97.7333565250117,True,0,0.0,
OCM_319086,30.26505,-97.74187,True,0,0.0,
OCM_319092,30.266102,-97.751688,True,0,0.0,
OCM_319093,30.26628,-97.74826,True,0,0.0,
OCM_319102,30.266691,-97.745766,True,0,0.0,
OCM_319103,30.266878,-97.754108,True,0,0.0,
OCM_319116,30.267372,-97.693436,True,0,0.0,
OCM_319117,30.267581,-97.744568,True,0,0.0,
OCM_319121,30.268093,-97.706182,True,0,0.0,
OCM_319126,30.268638,-97.744304,True,0,0.0,
OCM_319128,30.268843,-97.748206,True,0,0.0,
OCM_319129,30.268846,-97.740768,True,0,0.0,
OCM_319130,30.268858,-97.744588,True,0,0.0,
OCM_319134,30.269023,-97.751429,True,0,0.0,
OCM_319136,30.269525,-97.786972,True,0,0.0,
OCM_319143,30.270914,-97.744676,True,0,0.0,
OCM_319144,30.271004,-97.753798,True,0,0.0,
OCM_319146,30.271048,-97.743495,True,0,0.0,
OCM_319150,30.271779,-97.759735,True,0,0.0,
OCM_319152,30.273037,-97.759986,True,0,0.0,
OCM_319153,30.274209,-97.764758,True,0,0.0,
OCM_319155,30.274388,-97.764731,True,0,0.0,
OCM_319161,30.275195,-97.734584,True,0,0.0,
OCM_319166,30.276072,-97.8178,True,0,0.0,
OCM_319168,30.276537,-97.749263,True,0,0.0,
OCM_319169,30.276571,-97.729718,True,0,0.0,
OCM_319179,30.282611,-97.709238,True,0,0.0,
OCM_319180,30.282672,-97.731185,True,0,0.0,
OCM_319191,30.28544,-97.715107,True,0,0.0,
OCM_319199,30.288486,-97.741708,True,0,0.0,
OCM_319214,30.292495,-97.827741,True,0,0.0,
OCM_319216,30.292555,-97.82774,True,0,0.0,
OCM_319218,30.293072,-97.555372,True,5,0.0,
OCM_319224,30.296471,-97.71952,True,0,0.0,
OCM_319230,30.29942,-97.70344,True,0,0.0,
OCM_319236,30.30187,-97.70291,True,0,0.0,
OCM_319237,30.302165,-97.706282,True,0,0.0,
OCM_319238,30.302216,-97.697827,True,0,0.0,
OCM_319240,30.302259,-97.697916,True,0,0.0,
OCM_319245,30.303141,-97.705403,True,0,0.0,
OCM_319248,30.304182,-97.828161,True,0,0.0,
OCM_319252,30.30556,-97.82542,True,0,0.0,
OCM_319260,30.31265382411267,-97.73016768260557,True,0,0.0,
OCM_319261,30.313121,-97.946493,True,1,0.0,
OCM_319265,30.31478,-97.87147,True,0,0.0,
OCM_319267,30.315229,-97.724395,True,0,0.0,
OCM_319271,30.31659,-97.75761,True,0,0.0,
OCM_319273,30.317907,-97.755752,True,0,0.0,
OCM_319275,30.317999,-97.755737,True,0,0.0,
OCM_319283,30.32079,-97.70602,True,0,0.0,
OCM_319285,30.321482,-97.739565,True,0,0.0,
OCM_319290,30.321983,-97.729018,True,0,0.0,
OCM_319293,30.322633,-97.712751,True,0,0.0,
OCM_319301,30.325365,-97.708779,True,0,0.0,
OCM_319302,30.325373,-97.71217,True,0,0.0,
OCM_319305,30.325409,-97.711627,True,0,0.0,
OCM_319309,30.325481,-97.711914,True,0,0.0,
OCM_319311,30.325501,-97.711989,True,0,0.0,
OCM_319321,30.329001,-97.70927,True,0,0.0,
OCM_319327,30.329275,-97.706259,True,0,0.0,
OCM_319331,30.329889,-97.661712,True,0,0.0,
OCM_319333,30.330046,-97.739251,True,0,0.0,
OCM_319334,30.33089,-97.668908,True,0,0.0,
OCM_319345,30.336417,-97.807299,True,6,0.0,
OCM_319346,30.337065,-97.680709,True,0,0.0,
OCM_319347,30.338446,-97.807693,True,6,0.0,
OCM_319350,30.341918,-97.557796,True,15,0.0,
OCM_319353,30.343555,-97.737579,True,0,0.0,
OCM_319364,30.34762526696876,-97.56102483266011,True,15,0.0,
OCM_319367,30.3501546,-97.5644278,True,15,0.0,
OCM_319370,30.352052,-97.708054,True,0,0.0,
OCM_319373,30.354316,-97.751746,True,0,0.0,
OCM_319421,30.385777,-97.886769,True,2,0.0,
OCM_319422,30.386292,-97.719487,True,0,0.0,
OCM_319437,30.388545,-97.720898,True,0,0.0,
OCM_319445,30.389602,-97.725084,True,0,0.0,
OCM_319447,30.389653,-97.725036,True,0,0.0,
OCM_319455,30.390547,-97.74802,True,0,0.0,
OCM_319461,30.39337,-97.74561,True,0,0.0,
OCM_319465,30.394301,-97.827962,True,2,0.0,
OCM_319469,30.394787,-97.653242,True,0,0.0,
OCM_319472,30.395228,-97.628907,True,0,0.0,
OCM_319478,30.3967567023291,-97.74748302037412,True,0,0.0,
OCM_319484,30.3987,-97.724056,True,0,0.0,
OCM_319491,30.401797,-97.587058,True,12,0.0,
OCM_319495,30.402497,-97.724726,True,0,0.0,
OCM_319496,30.403457,-97.720062,True,0,0.0,
OCM_319497,30.403851,-97.719127,True,0,0.0,
OCM_319499,30.404094,-97.705372,True,0,0.0,
OCM_319500,30.404251,-97.719409,True,0,0.0,
OCM_319502,30.404284,-97.719332,True,0,0.0,
OCM_319503,30.4042847,-97.67727889999999,True,0,0.0,
OCM_319504,30.404285,-97.719316,True,0,0.0,
OCM_319505,30.404286,-97.722383,True,0,0.0,
OCM_319506,30.404303,-97.719388,True,0,0.0,
OCM_319507,30.404333,-97.722383,True,0,0.0,
OCM_319510,30.4051,-97.67333,True,0,0.0,
OCM_319515,30.405365,-97.84813,True,2,0.0,
OCM_319518,30.405992,-97.720755,True,0,0.0,
OCM_319532,30.408686,-97.725307,True,0,0.0,
OCM_319534,30.409556,-97.745947,True,0,0.0,
OCM_319542,30.411571,-97.851765,True,2,0.0,
OCM_319551,30.414119,-97.667009,True,0,0.0,
OCM_319553,30.416583,-97.666048,True,0,0.0,
OCM_319554,30.41696,-97.67349,True,0,0.0,
OCM_319558,30.417552,-97.748979,True,0,0.0,
OCM_319576,30.42871,-97.744552,True,0,0.0,
OCM_319577,30.429287,-97.747858,True,0,0.0,
OCM_319580,30.429442,-97.755212,True,0,0.0,
OCM_319595,30.43423,-97.67786,True,0,0.0,
OCM_319638,30.45155475284386,-97.79008588462042,True,0,0.0,
OCM_319653,30.45618,-97.66812,True,0,0.0,
OCM_319664,30.46639,-97.59718,True,0,0.0,
OCM_319665,30.46839,-97.765762,True,0,0.0,
OCM_319667,30.470002,-97.766435,True,0,0.0,
OCM_319680,30.4758,-97.79126,True,0,0.0,
OCM_319683,30.477094,-97.785112,True,0,0.0,
OCM_319685,30.477825,-97.680383,True,0,0.0,
OCM_319692,30.480673,-97.612727,True,0,0.0,
OCM_319695,30.48124658039935,-97.80166457802903,True,0,0.0,
OCM_319698,30.48196,-97.74615,True,0,0.0,
OCM_319733,30.5101558,-97.7131789,True,16,0.0,
OCM_458134,30.268887,-97.738936,True,0,0.0,
OCM_458135,30.30235,-97.705059,True,0,0.0,
OCM_458136,30.302368,-97.705102,True,0,0.0,
OCM_458141,30.390546,-97.733035,True,0,0.0,
OCM_458146,30.488787,-97.678421,True,0,0.0,
OCM_464894,30.229606,-97.669543,True,0,0.0,
OCM_464895,30.241578,-97.721452,True,0,0.0,
OCM_464896,30.24223647384246,-97.72993160371372,True,0,0.0,
OCM_464898,30.25323049257088,-97.76287370427637,True,0,0.0,
OCM_464899,30.254054,-97.761958,True,0,0.0,
OCM_464900,30.266864,-97.747689,True,0,0.0,
OCM_464901,30.266895,-97.747928,True,0,0.0,
OCM_464902,30.267409,-97.673048,True,0,0.0,
OCM_464904,30.2743023,-97.7344636,True,0,0.0,
OCM_464907,30.304545,-97.747409,True,0,0.0,
OCM_464912,30.3317551,-97.71545909999999,True,0,0.0,
OCM_464913,30.338339,-97.598896,True,11,0.0,
OCM_464914,30.3483,-97.559985,True,15,0.0,
OCM_464919,30.38416,-97.652007,True,0,0.0,
OCM_464920,30.384541,-97.651735,True,0,0.0,
OCM_464922,30.38465,-97.651187,True,0,0.0,
OCM_464923,30.384675,-97.653666,True,0,0.0,
OCM_464924,30.385499,-97.653147,True,0,0.0,
OCM_464929,30.4004594,-97.675086,True,0,0.0,
OCM_464930,30.403719,-97.673296,True,0,0.0,
OCM_464931,30.408505,-97.727699,True,0,0.0,
OCM_464932,30.4127,-97.746848,True,0,0.0,
OCM_464940,30.47135,-97.80378,True,0,0.0,
OCM_464943,30.4818265,-97.6241836,True,0,0.0,
PK_651,30.2694321,-97.7444382,False,0,0.05879979164825753,0.47726969729340296
PK_384,30.2707939,-97.7502441,False,0,0.040392781272359464,0.5670201430806232
PK_12,30.2670021,-97.7480545,False,0,0.017012226677320483,0.39734617611422196
PK_400,30.2643223,-97.7459106,False,0,0.11387129539192298,0.4200696704356962
PK_26,30.2722073,-97.7422867,False,0,0.17344119060532792,0.5421961600738942
PK_427,30.2680492,-97.7387695,False,0,0.09452142584334987,0.2363631851464609
PK_1611,30.2658691,-97.7375488,False,0,0.28397573909957297,0.29517131244717604
PK_359,30.2688885,-97.7379837,False,0,0.09145490557296446,0.2454037011352313
PK_1281,30.2739544,-97.7377625,False,0,0.28007421327595144,0.4779594224407524
PK_388,30.2633591,-97.7432175,False,0,0.05526920358435422,0.29016859516435056
PK_1602,30.2690849,-97.7372818,False,0,0.16037887157565073,0.26516166897883003
PK_52,30.268158,-97.7402802,False,0,0.08944813291167203,0.3874715853832313
PK_82,30.2695103,-97.7400208,False,0,0.10298281354031719,0.45343519876248417
PK_397,30.2735691,-97.742775,False,0,0.28873461588317195,0.6152845564453312
PK_54,30.2680206,-97.7394485,False,0,0.10818372112863597,0.4095659218885896
PK_28,30.2736588,-97.7437592,False,0,0.29141429867415314,0.6513330738208731
PK_41,30.2653408,-97.7447052,False,0,0.054700680325521424,0.38187211644136654
PK_385,30.2709198,-97.7422943,False,0,0.11618537350699988,0.5540510062910486
PK_428,30.2678967,-97.7382278,False,0,0.12942699698420765,0.2669545222105395
PK_342,30.2691097,-97.7375336,False,0,0.13693787380659678,0.26337790606744527
PK_365,30.2693539,-97.7451324,False,0,0.0658989199829226,0.4334597798279707
PK_352,30.2678623,-97.7381058,False,0,0.13906617153262352,0.2707637832469046
PK_371,30.2722206,-97.7468948,False,0,0.24927991026126683,0.5982659817914209
PK_90,30.2687893,-97.7422104,False,0,0.03977104494448422,0.425580004690323
PK_964,30.272974,-97.7437744,False,0,0.2158356953261508,0.6113856424426292
PK_344,30.2661114,-97.7427216,False,0,0.11000190801001306,0.33229184698730574
PK_348,30.2661438,-97.7350388,False,0,0.20160354825105556,0.2876796867608873
PK_1605,30.2685795,-97.7368698,False,0,0.20135357657971614,0.28509416267765947
PK_345,30.2696571,-97.748848,False,0,0.10196359248284861,0.5480968370073169
PK_647,30.2710266,-97.7504196,False,0,0.03323367247411717,0.5833050165081324
PK_336,30.2662849,-97.7340622,False,0,0.15606467123670564,0.30378886108039427
PK_38,30.2659492,-97.7449341,False,0,0.031132334012710663,0.369703121167242
PK_57,30.2610703,-97.7379913,False,0,0.09640284166099289,0.2676236931580938
PK_405,30.2692986,-97.7496185,False,0,0.1364694480142971,0.5607163384922568
PK_331,30.268795,-97.7383957,False,0,0.052886910285364706,0.23857694182145667
PK_7,30.2742882,-97.7460403,False,0,0.3483866158879653,0.7604427934377631
PK_355,30.2691135,-97.7395325,False,0,0.06257724336510659,0.4066259571055162
PK_410,30.2630081,-97.7421951,False,0,0.05423828220309533,0.31100449489977217
PK_68,30.2669029,-97.7354431,False,0,0.28793397737528525,0.3044525541864353
PK_326,30.2702389,-97.7399292,False,0,0.1745790535772773,0.49165417076258716
PK_963,30.2726765,-97.7438889,False,0,0.18498975807743573,0.5984638073825572
PK_378,30.2677994,-97.7445068,False,0,0.024986082653828647,0.40920671562299754
PK_395,30.2644234,-97.7378159,False,0,0.2624267433035487,0.3006800460839083
PK_435,30.265501,-97.7442398,False,0,0.05310078458271307,0.35288057299635
PK_40,30.2656403,-97.7446365,False,0,0.02105363576774696,0.35634477743801946
PK_335,30.2664394,-97.734726,False,0,0.2039663924831696,0.2886134483006523
PK_363,30.2697163,-97.745575,False,0,0.12445899031840728,0.4893116041864247
PK_965,30.2727089,-97.7443695,False,0,0.1998168419632757,0.5726972879911028
PK_396,30.2736969,-97.7432327,False,0,0.2956193646074139,0.6351072608305918
PK_45,30.2638435,-97.7454376,False,0,0.062470677409093796,0.37846526846504214
PK_360,30.2705021,-97.7393951,False,0,0.18492375215316945,0.5086436417018841
PK_350,30.2676868,-97.7381439,False,0,0.1536139182277054,0.2783827846078035
PK_408,30.2667408,-97.741333,False,0,0.04509720227036106,0.3287135554593968
PK_421,30.268219,-97.7363586,False,0,0.25842785649302125,0.3133878106656089
PK_346,30.2671146,-97.7344742,False,0,0.256448411111307,0.344048659326954
PK_341,30.2692966,-97.7374649,False,0,0.148437838733787,0.2651176078653249
PK_376,30.2643604,-97.7446976,False,0,0.045570620276931935,0.326432207740297
PK_431,30.2656116,-97.7423935,False,0,0.04974411241711926,0.29830347590501416
PK_351,30.2684746,-97.7387314,False,0,0.0498891338761775,0.23552232007213603
PK_422,30.2680988,-97.7364731,False,0,0.25224302210211963,0.31281359870544634
PK_328,30.2690639,-97.741066,False,0,0.036662440324612376,0.3906512975958414
PK_358,30.2688541,-97.7414627,False,0,0.054289731531826355,0.39918230206292715
PK_423,30.2667599,-97.7372208,False,0,0.2882297424076637,0.31212501532824777
PK_403,30.2707672,-97.7489548,False,0,0.023103387180242678,0.5354797408092521
PK_972,30.2680264,-97.7495346,False,0,0.027110518399990183,0.4842932042166632
PK_343,30.2704697,-97.7398758,False,0,0.19778159437742732,0.5186027337208499
PK_74,30.2649364,-97.7357941,False,0,0.21884676820883223,0.3065555984317387
PK_369,30.268322,-97.7433777,False,0,0.09564628239613512,0.4780045749346119
PK_353,30.268713,-97.7380753,False,0,0.0848921697816416,0.24655009234355799
PK_93,30.2653675,-97.7425232,False,0,0.03678961363521678,0.29235529080127304
PK_11,30.2669678,-97.7484283,False,0,0.048724739918668776,0.41214736071480934
PK_53,30.2681084,-97.739769,False,0,0.11787769369117336,0.4188351541460811
PK_370,30.2689171,-97.7438278,False,0,0.05526823036611591,0.5006196751005348
PK_37,30.2667732,-97.744072,False,0,0.06445778577741498,0.39140655716890327
PK_413,30.2637196,-97.742363,False,0,0.022177154544142857,0.2800534423043789
PK_401,30.2711639,-97.7489395,False,0,0.06700175630573703,0.5583575710973403
PK_394,30.2692719,-97.7498703,False,0,0.14161691430661855,0.586979732700136
PK_47,30.2626343,-97.7413559,False,0,0.03674659749788883,0.2609968986824405
PK_399,30.2645073,-97.746582,False,0,0.058494116330697246,0.39856750777897787
PK_17,30.2646103,-97.746933,False,0,0.03689135871161631,0.3755516114023068
PK_16,30.2647915,-97.7476578,False,0,0.07234010537172499,0.37646413685738467
PK_48,30.2639065,-97.7421036,False,0,0.05217782065571191,0.3112454965981974
PK_412,30.2636738,-97.7428513,False,0,0.04345864294032697,0.282651980941546
PK_1606,30.2676487,-97.7372437,False,0,0.21300874912204226,0.27823772440633276
PK_67,30.2712383,-97.7362595,False,0,0.33168689403464874,0.40887827151528255
PK_971,30.2686405,-97.7498856,False,0,0.08366208408463079,0.5423452814925431
PK_4,30.2708855,-97.7477722,False,0,0.12367021797779228,0.5472083517564572
PK_642,30.2672253,-97.7492447,False,0,0.09829066481038971,0.45871632010587776
PK_3,30.2706051,-97.7476349,False,0,0.13165551979037793,0.5492029369948909
PK_646,30.2706547,-97.7486267,False,0,0.03770355974986139,0.5399628131147716
PK_372,30.2714481,-97.7431641,False,0,0.05467252005081297,0.5380562867111939
PK_334,30.2662754,-97.7355042,False,0,0.24608200182946793,0.2679334874107447
PK_35,30.2665424,-97.7441406,False,0,0.05096998323371038,0.3956580050612289
PK_650,30.2700844,-97.7507782,False,0,0.08197593866779475,0.5725680255365094
PK_95,30.264204,-97.7455368,False,0,0.0756401553798493,0.39674178499568574
PK_323,30.2659874,-97.7484894,False,0,0.03929301749881215,0.3873121039467592
PK_968,30.2722836,-97.744957,False,0,0.1501412360200624,0.5494745496242954
PK_70,30.2665501,-97.7361374,False,0,0.3135403877511323,0.29833194511014466
PK_46,30.2634163,-97.7420807,False,0,0.029974989510006562,0.3026771772609353
PK_966,30.2726345,-97.7447357,False,0,0.1879907246650352,0.5657656801937362
PK_379,30.2680378,-97.7453461,False,0,0.07122337361743994,0.4195062415993678
PK_375,30.2718086,-97.7433777,False,0,0.08532174637551022,0.5333428678246552
PK_970,30.2684307,-97.7502213,False,0,0.08475857938483322,0.5292752280180619
PK_404,30.2705975,-97.7491989,False,0,0.018989923635866518,0.5294062383405973
PK_409,30.2678566,-97.7462692,False,0,0.038137692168355025,0.40534521709170723
PK_88,30.2686977,-97.7388916,False,0,0.021476740701066477,0.249294157149241
PK_433,30.266367,-97.7421265,False,0,0.07797260492208574,0.3428659741536704
PK_94,30.2666492,-97.746109,False,0,0.03326726848444253,0.37306272361763393
PK_84,30.2708836,-97.7445679,False,0,0.010917727710839634,0.4711672346910648
PK_333,30.269352,-97.7383881,False,0,0.0737706398517867,0.24308999824689834
PK_349,30.2667408,-97.7362137,False,0,0.33160634846254333,0.3189063211375184
PK_961,30.2745571,-97.7436523,False,0,0.3904864074257031,0.7404370237165175
PK_402,30.270937,-97.748909,False,0,0.04248798483439362,0.5495150974453652
PK_434,30.2671928,-97.741806,False,0,0.025860577607596538,0.3776537417568145
PK_357,30.2692909,-97.7402039,False,0,0.07336295285456565,0.414510227799789
PK_387,30.2626266,-97.7435532,False,0,0.03513015291180592,0.3367177904839337
PK_39,30.2655907,-97.743988,False,0,0.06810749186336591,0.34131410479007485
PK_27,30.2738743,-97.7434769,False,0,0.3142750279523055,0.6695690948394156
PK_1607,30.2705154,-97.7409286,False,0,0.17167124937828215,0.5251493183172067
PK_407,30.267025,-97.7415924,False,0,0.013376562592124322,0.3282506487147505
PK_31,30.2709217,-97.740448,False,0,0.23284418470621585,0.5261141784960421
PK_373,30.2716503,-97.7430954,False,0,0.07718791963974105,0.5505229348959294
PK_411,30.2632656,-97.7430038,False,0,0.05345314705515707,0.28322822428893807
PK_1284,30.2694588,-97.7481766,False,0,0.06853202178693979,0.5003294229639275
PK_426,30.2679615,-97.7384644,False,0,0.1124361832460865,0.25930502856838955
PK_1612,30.2654114,-97.7454071,False,0,0.0870387492099013,0.38549863555821173
PK_398,30.2690239,-97.7493591,False,0,0.10209955915922156,0.5571754622256293
PK_322,30.2688847,-97.7464905,False,0,0.064724123311021,0.46036985783742135
PK_64,30.2697144,-97.738121,False,0,0.12079109023003136,0.3057029073224609
PK_34,30.2667999,-97.7445679,False,0,0.033693748958546973,0.38491537803696324
PK_330,30.2682438,-97.7378693,False,0,0.1249378561608679,0.27768047930476863
PK_432,30.2658997,-97.7427597,False,0,0.08618175553330912,0.3220382317945557
PK_364,30.269186,-97.7451935,False,0,0.05944300216982742,0.443898371097225
PK_324,30.2656536,-97.7476578,False,0,0.09053335237334693,0.40064513722641293
PK_430,30.2639713,-97.7418289,False,0,0.07420056466845125,0.34213083544040135
PK_382,30.2683487,-97.7464371,False,0,0.028121288614052276,0.4376629373623686
PK_1604,30.2686825,-97.7373123,False,0,0.1575825457151273,0.26686151825502946
PK_425,30.2674427,-97.7381668,False,0,0.17677368199892513,0.25911440117400575
PK_367,30.2697105,-97.7459259,False,0,0.14008777772323983,0.4964262959846074
PK_325,30.2678223,-97.7452698,False,0,0.06606930975258112,0.4252077982655365
PK_962,30.272831,-97.7438278,False,0,0.20081998904022275,0.6186051367576985
PK_356,30.2688141,-97.7397385,False,0,0.07749377105966533,0.3971413262031186
PK_73,30.265316,-97.7371216,False,0,0.34445686462284764,0.3418572637089032
PK_381,30.2681103,-97.7462234,False,0,0.016073103350058904,0.4327032700290265
PK_36,30.2664967,-97.7436218,False,0,0.10067788012902723,0.35706543865228924
PK_66,30.2713547,-97.7375717,False,0,0.30407104217356223,0.3824920679041105
PK_641,30.2664795,-97.7478409,False,0,0.04517473755668472,0.3974807748254404
PK_1613,30.2604523,-97.7393723,False,0,0.05703667083744054,0.2933066458168258
PK_25,30.2711315,-97.7453613,False,0,0.061303206989128785,0.5135524253137558
PK_374,30.271452,-97.7435074,False,0,0.0449385306501992,0.5143798109951051
PK_18,30.2655983,-97.7462158,False,0,0.04040038652213309,0.3704528757864124
PK_386,30.2689056,-97.7432175,False,0,0.10850271029629974,0.5168821221023685
PK_648,30.2712593,-97.7503433,False,0,0.058217353573033676,0.61185471583465
PK_429,30.2643738,-97.7428513,False,0,0.045677604059186076,0.296315831419476
PK_30,30.2707367,-97.7407608,False,0,0.20020379274839656,0.5121074114068043
PK_329,30.2677307,-97.7383041,False,0,0.142176495948062,0.272927910182912
PK_406,30.2669926,-97.7422409,False,0,0.05026528824235135,0.35810327445346374
PK_332,30.2689705,-97.7382584,False,0,0.06573277478748762,0.23897857919531296
PK_1283,30.269228,-97.7484894,False,0,0.050729044790188346,0.4954260820096962
PK_969,30.268631,-97.746582,False,0,0.058278109937802344,0.4527801762536001
PK_361,30.2707386,-97.739296,False,0,0.20877103161025487,0.5341206863312344
PK_354,30.2690048,-97.7390671,False,0,0.018168444996298466,0.28179780014613
PK_366,30.2694607,-97.7460098,False,0,0.11961398716716991,0.4790747599767916
PK_340,30.2689705,-97.7408295,False,0,0.015051013940493886,0.3789175947610858
PK_347,30.2670002,-97.7338104,False,0,0.2258050747042635,0.30305161640651096
PK_967,30.2725601,-97.7444839,False,0,0.18166172355503,0.5755895494965645
PK_92,30.269146,-97.7518692,False,0,0.039886550318392035,0.532570596578763
PK_339,30.2686081,-97.7406387,False,0,0.029222734865116964,0.3824542631658248
PK_77,30.2668571,-97.7469711,False,0,0.06894968867937007,0.3883537160381369
PK_1282,30.2740536,-97.7370529,False,0,0.2121854427920414,0.4720935351168044
PK_383,30.2685566,-97.7474594,False,0,0.05967388586145153,0.4952374935373714
PK_13,30.2672024,-97.747612,False,0,0.038348116515974154,0.41423438597135864
PK_380,30.2681046,-97.7455978,False,0,0.0464766746337398,0.4335059539480641
